time_s,wind_speed_mps,disturbance,dos_flag,ack_flag,membership_low,membership_high,x1,x2,u_candidate,u_applied,release_attempt,release_success
22.1,12.81268058096316,0.1223547536968195,0,0,0.29682985475920987,0.7031701452407901,0.06359168746320518,-0.0003955175049046365,-0.08204544851122017,0.0073105368915964645,0,0
22.200000000000003,12.78403713024438,0.0446993662474332,0,0,0.30399071743890493,0.6960092825610951,0.06293951629460365,-0.0019499770456874112,-0.08808286307670751,0.0073105368915964645,0,0
22.3,12.456537619666884,0.01630549055167,0,0,0.385865595083279,0.614134404916721,0.060808167462608115,-0.004193554647462466,-0.08515294027130985,0.0073105368915964645,0,0
22.4,12.737902969725038,0.0240959115642523,0,0,0.3155242575687405,0.6844757424312595,0.05906651066329551,-0.005897025070118845,-0.0815975394215142,0.0073105368915964645,0,0
22.5,12.759890145227004,0.0808732983973,0,0,0.31002746369324896,0.689972536306751,0.060603809066768995,-0.0057498478476430085,-0.07813031077353862,0.0073105368915964645,0,0
22.6,13.319662386696596,0.0808787845025086,0,0,0.17008440332585106,0.8299155966741489,0.06191873092238405,-0.005629398618056011,-0.08193577102864301,0.0073105368915964645,0,0
22.700000000000003,13.146875757436746,0.0762767983580323,0,0,0.21328106064081354,0.7867189393591865,0.06293659444121306,-0.005729054936895123,-0.08338045890009016,0.0073105368915964645,0,0
22.8,12.451636055154871,0.1159874464973169,0,0,0.38709098621128213,0.6129090137887179,0.06631597620783902,-0.004800981369207133,-0.08270793563056383,0.0073105368915964645,0,0
22.9,12.580296561195045,-0.0009635874937625,0,0,0.3549258597012388,0.6450741402987612,0.06290795162406952,-0.007454991800995626,-0.08834562643540407,0.0073105368915964645,0,0
23.0,12.273392301580037,0.0906626364739013,0,0,0.4316519246049908,0.5683480753950092,0.06487194866622005,-0.007136040420460711,-0.08104986214972854,0.0073105368915964645,0,0
23.1,12.47860302284136,0.1250949541128116,0,0,0.3803492442896599,0.6196507557103401,0.0686222519044014,-0.005922466939363477,-0.08454142607870908,0.0073105368915964645,0,0
23.200000000000003,12.692126268413158,0.0437902351553282,0,0,0.3269684328967104,0.6730315671032896,0.06754408195157098,-0.0072945435748212675,-0.09115954533052945,0.0073105368915964645,0,0
23.3,12.901553634532418,0.0655067403213686,0,0,0.2746115913668956,0.7253884086331044,0.06765314578490185,-0.007852394604090745,-0.0894235356938822,0.0073105368915964645,0,0
23.4,12.40460616644602,0.0534977637867536,0,0,0.3988484583884948,0.6011515416115052,0.06724231312492808,-0.00878356789209904,-0.08767350190733106,0.0073105368915964645,0,0
23.5,12.410050821599238,0.0483450282805467,0,0,0.3974872946001904,0.6025127053998096,0.06654130316501268,-0.00976812966708252,-0.0865309669770942,0.0073105368915964645,0,0
23.6,12.02340062345996,0.0643868482146517,0,0,0.49414984413501006,0.5058501558649899,0.06688710748007577,-0.010237215713640408,-0.08379496186767624,0.0073105368915964645,0,0
23.700000000000003,12.506118737731668,0.1159081951219432,0,0,0.3734703155670829,0.6265296844329171,0.06993591977287009,-0.009130397097498457,-0.08539767944643617,0.0073105368915964645,0,0
23.8,12.267672593263354,0.1270251239685589,0,0,0.43308185168416147,0.5669181483158385,0.07352233783789812,-0.00796765374356126,-0.08955134156775825,0.0073105368915964645,0,0
23.9,12.387337722139106,0.0605576306775096,0,0,0.4031655694652234,0.5968344305347766,0.07320000215151266,-0.008969430678294064,-0.09558353975271693,0.0073105368915964645,0,0
24.0,12.286835943670711,0.1264338387246892,0,0,0.4282910140823222,0.5717089859176778,0.07658281233210093,-0.00799082459437537,-0.09416744999856977,0.0073105368915964645,0,0
24.1,12.468773016299998,0.0689111420020528,0,0,0.3828067459250004,0.6171932540749996,0.07653256241736088,-0.008883932481937253,-0.10004705846299082,0.0073105368915964645,0,0
24.200000000000003,12.039129820650924,0.1189337366054357,0,0,0.490217544837269,0.509782455162731,0.0793953840347044,-0.008322069202249793,-0.09790320073361776,0.0073105368915964645,0,0
24.3,12.097961415688957,0.061922400060391,0,0,0.4755096460777608,0.5244903539222392,0.07895927751646131,-0.009584796321020278,-0.10234078784338596,0.0073105368915964645,0,0
24.4,12.983134664604089,0.066972595069922,0,0,0.2542163338489778,0.7457836661510222,0.07841463395088283,-0.010430631849594774,-0.10413253913064781,0.0073105368915964645,0,0
24.5,12.115008565861553,0.0722477896288033,0,0,0.4712478585346118,0.5287521414653882,0.07854482507982069,-0.011180158039559011,-0.09974654320698062,0.0073105368915964645,0,0
24.6,12.148652127859537,0.1548171964192176,0,0,0.46283696803511587,0.5371630319648841,0.08320967090354614,-0.009483190852185734,-0.09956938456646759,0.0073105368915964645,0,0
24.700000000000003,12.86800603168466,0.0830857512724356,0,0,0.2829984920788351,0.7170015079211649,0.07754488822168665,-0.012185284706667018,-0.1097087062418856,-0.1097087062418856,1,1
24.8,13.120920221213344,0.0343547337381759,0,0,0.2197699446966639,0.7802300553033361,0.06917004248805221,-0.015713738729070673,-0.10090367536949553,-0.1097087062418856,0,0
24.9,12.087586046455549,0.0826003846169844,0,0,0.47810348838611283,0.5218965116138872,0.06454106786224012,-0.017468214065518073,-0.08380977577154904,-0.1097087062418856,0,0
